,actuals,predictions
42737,32.0,24.564644
42738,32.0,23.448647
42739,32.0,24.359879
42740,32.0,24.514738
42741,32.0,24.62143
42742,32.0,24.63015
42743,32.0,24.537294
42744,32.0,23.548458
42745,32.0,24.310974
42746,32.0,24.420446
42747,32.0,24.546846
42748,32.0,24.496578
42749,0.0,
42750,32.0,23.53728
42751,32.0,24.232391
42752,32.0,24.354528
42753,32.0,24.412588
42754,0.0,
42755,0.0,
42756,32.0,23.543348
42757,32.0,24.207941
42758,32.0,24.24259
42759,0.0,
42760,0.0,
42761,0.0,
42762,32.0,23.588451
42763,32.0,24.122097
42764,0.0,
42765,0.0,
42766,0.0,
42767,0.0,
42768,32.0,23.565432
42769,0.0,
42770,0.0,
42771,0.0,
42772,0.0,
42773,0.0,
42774,30.0,22.469196
42775,30.0,23.650217
42776,30.0,23.773453
42777,30.0,23.83117
42778,30.0,23.877785
42779,30.0,23.904388
42780,30.0,22.454296
42781,30.0,23.608376
42782,30.0,23.720795
42783,30.0,23.794018
42784,30.0,23.836664
42785,34.0,23.872377
42786,30.0,22.447138
42787,30.0,23.558592
42788,30.0,23.680069
42789,30.0,23.74996
42790,34.0,23.80252
42791,34.0,23.842274
42792,30.0,22.427105
42793,30.0,23.524914
42794,30.0,23.635979
42795,34.0,23.716341
42796,34.0,23.773094
42797,34.0,23.808533
42798,30.0,22.427431
42799,30.0,23.494595
42800,34.0,23.609608
42801,34.0,23.693287
42802,34.0,23.745094
42803,34.0,23.77044
42804,30.0,22.421524
42805,34.0,23.479355
42806,34.0,23.592016
42807,34.0,23.670088
42808,34.0,23.710377
42809,34.0,23.71262
42810,34.0,22.438389
42811,34.0,23.478539
42812,34.0,23.578922
42813,34.0,23.642992
42814,34.0,23.658447
42815,34.0,23.653175
42816,34.0,22.441399
42817,34.0,23.473783
42818,34.0,23.554249
42819,34.0,23.593014
42820,34.0,23.601162
42821,34.0,23.610338
42822,34.0,22.449448
42823,34.0,23.455797
42824,34.0,23.502918
42825,34.0,23.535099
42826,34.0,23.557308
42827,34.0,23.547768
42828,34.0,22.470238
42829,34.0,23.410332
42830,34.0,23.439884
42831,34.0,23.486492
42832,34.0,23.48941
42833,34.0,23.399935
42834,34.0,22.4136
42835,34.0,23.328007
42836,34.0,23.367374
42837,34.0,23.401922
42838,34.0,23.332253
42839,34.0,23.209068
42840,34.0,22.409134
42841,34.0,23.286766
42842,34.0,23.299866
42843,34.0,23.261509
42844,34.0,23.155514
42845,34.0,23.091684
42846,34.0,22.42141
42847,34.0,23.25909
42848,34.0,23.188972
42849,34.0,23.109776
42850,34.0,23.056107
42851,34.0,23.019371
42852,34.0,22.396679
42853,34.0,23.151863
42854,34.0,23.032509
42855,34.0,23.006594
42856,34.0,22.981243
42857,34.0,22.943712
42858,34.0,22.362144
42859,34.0,22.996178
42860,34.0,22.911285
42861,34.0,22.917376
42862,34.0,22.89243
42863,34.0,22.852066
42864,34.0,22.289463
42865,34.0,22.890472
42866,34.0,22.825207
42867,34.0,22.833149
42868,34.0,22.805374
42869,34.0,22.786407
42870,34.0,22.260021
42871,34.0,22.846079
42872,34.0,22.77008
42873,34.0,22.769081
42874,34.0,22.757057
42875,25.0,21.678852
42876,34.0,22.263134
42877,34.0,22.810856
42878,34.0,22.71804
42879,34.0,22.730694
42880,25.0,21.670403
42881,25.0,22.735786
42882,34.0,22.26344
42883,34.0,22.744968
42884,34.0,22.661392
42885,25.0,21.617615
42886,25.0,22.70782
42887,25.0,22.631863
42888,34.0,22.163868
42889,34.0,22.62733
42890,25.0,21.376362
42891,25.0,22.619772
42892,25.0,22.574818
42893,25.0,22.553772
42894,34.0,21.835602
42895,25.0,20.963417
42896,25.0,22.3839
42897,25.0,22.438747
42898,25.0,22.445614
42899,25.0,22.448757
42900,25.0,20.243347
42901,25.0,22.253773
42902,25.0,22.22351
42903,25.0,22.28241
42904,25.0,22.32217
42905,25.0,22.353804
42906,25.0,21.619576
42907,25.0,22.214533
42908,25.0,22.150038
42909,25.0,22.219603
42910,25.0,22.274418
42911,25.0,22.29491
42912,25.0,21.680264
42913,25.0,22.212065
42914,25.0,22.148064
42915,25.0,22.208881
42916,25.0,22.237972
42917,25.0,22.268452
42918,25.0,21.745028
42919,25.0,22.199986
42920,25.0,22.131699
42921,25.0,22.162922
42922,25.0,22.203995
42923,23.0,22.213871
42924,25.0,21.646116
42925,25.0,22.14975
42926,25.0,22.066616
42927,25.0,22.117374
42928,23.0,22.14276
42929,23.0,22.170395
42930,25.0,21.592583
42931,25.0,22.116003
42932,25.0,22.046452
42933,23.0,22.0756
42934,23.0,22.113792
42935,23.0,22.118523
42936,25.0,21.548038
42937,25.0,22.09605
42938,23.0,22.006409
42939,23.0,22.04861
42940,23.0,22.063576
42941,23.0,22.077784
42942,25.0,21.575464
42943,23.0,22.069275
42944,23.0,21.993916
42945,23.0,22.010197
42946,23.0,22.031712
42947,23.0,22.00613
42948,23.0,21.518902
42949,23.0,22.041183
42950,23.0,21.945839
42951,23.0,21.972189
42952,23.0,21.955868
42953,23.0,21.909353
42954,23.0,21.497425
42955,23.0,21.996471
42956,23.0,21.913752
42957,23.0,21.901245
42958,23.0,21.86261
42959,24.0,21.801554
42960,23.0,21.434837
42961,23.0,21.957853
42962,23.0,21.840183
42963,23.0,21.80658
42964,24.0,21.754501
42965,20.0,21.72219
42966,23.0,21.394115
42967,23.0,21.883064
42968,23.0,21.746592
42969,24.0,21.700562
42970,20.0,21.678366
42971,20.0,21.683783
42972,23.0,21.321335
42973,23.0,21.78632
42974,24.0,21.642536
42975,20.0,21.629524
42976,20.0,21.64473
42977,20.0,21.649673
42978,23.0,21.2105
42979,24.0,21.6704
42980,20.0,21.571213
42981,20.0,21.597752
42982,20.0,21.61301
42983,20.0,21.61989
42984,24.0,21.105274
42985,20.0,21.600538
42986,20.0,21.54714
42987,20.0,21.573156
42988,20.0,21.589
42989,20.0,21.595871
42990,20.0,21.036444
42991,20.0,21.572956
42992,20.0,21.524166
42993,20.0,21.551598
42994,20.0,21.567451
42995,20.0,21.573751
42996,20.0,21.022905
42997,20.0,21.551163
42998,20.0,21.50809
42999,20.0,21.535252
43000,20.0,21.549551
43001,20.0,21.55445
43002,20.0,21.012402
43003,20.0,21.534672
43004,20.0,21.49572
43005,20.0,21.521347
43006,20.0,21.533604
43007,20.0,21.537231
43008,20.0,21.019194
43009,20.0,21.524977
43010,20.0,21.488121
43011,20.0,21.511002
43012,20.0,21.52069
43013,20.0,21.526632
43014,20.0,21.029057
43015,20.0,21.51833
43016,20.0,21.48285
43017,20.0,21.502893
43018,20.0,21.513838
43019,20.0,21.522324
43020,20.0,21.046394
43021,20.0,21.513721
43022,20.0,21.479824
43023,20.0,21.500748
43024,20.0,21.513165
43025,20.0,21.524342
43026,20.0,21.07352
43027,20.0,21.51347
43028,20.0,21.483896
43029,20.0,21.505405
43030,20.0,21.519058
43031,20.0,21.533602
43032,20.0,21.102201
43033,20.0,21.520226
43034,20.0,21.494694
43035,20.0,21.516895
43036,20.0,21.532677
43037,20.0,21.551228
43038,20.0,21.142918
43039,20.0,21.531837
43040,20.0,21.510435
43041,20.0,21.534626
43042,20.0,21.553448
43043,20.0,21.57861
43044,20.0,21.189917
43045,20.0,21.55327
43046,20.0,21.53569
43047,20.0,21.562214
43048,20.0,21.586355
43049,20.0,21.616142
43050,20.0,21.247879
43051,20.0,21.580196
43052,20.0,21.566889
43053,20.0,21.59899
43054,20.0,21.627048
43055,20.0,21.652573
43056,20.0,21.313412
43057,20.0,21.618862
43058,20.0,21.611532
43059,20.0,21.6471
43060,20.0,21.669746
43061,20.0,21.678375
43062,20.0,21.38847
43063,20.0,21.666424
43064,20.0,21.662045
43065,20.0,21.692528
43066,20.0,21.697897
43067,20.0,21.68108
43068,20.0,21.47519
43069,20.0,21.728115
43070,20.0,21.715887
43071,20.0,21.728443
43072,20.0,21.707355
43073,20.0,21.672478
43074,20.0,21.570065
43075,20.0,21.787184
43076,20.0,21.754154
43077,20.0,21.740635
43078,20.0,21.701586
43079,20.0,21.667091
43080,20.0,21.658045
43081,20.0,21.82812
43082,20.0,21.766678
43083,20.0,21.736372
43084,20.0,21.697727
43085,20.0,21.684914
43086,20.0,21.722378
43087,20.0,21.849937
43088,20.0,21.769562
43089,20.0,21.739677
43090,20.0,21.722168
43091,20.0,21.752083
43092,20.0,21.754065
43093,20.0,21.85536
43094,20.0,21.773895
43095,20.0,21.765701
43096,20.0,21.791225
43097,20.0,21.854795
43098,20.0,21.768145
43099,20.0,21.863651
43100,20.0,21.803219
43101,20.0,21.837784
43102,20.0,21.897213
43103,23.0,21.96854
43104,20.0,21.784863
43105,20.0,21.910007
43106,20.0,21.886953
43107,20.0,21.952374
43108,23.0,22.015997
43109,23.0,22.073128
43110,20.0,21.839622
43111,20.0,22.010193
43112,20.0,22.006035
43113,23.0,22.068268
43114,23.0,22.114252
43115,23.0,22.157495
43116,20.0,21.969343
43117,20.0,22.150368
43118,23.0,22.120613
43119,23.0,22.158072
43120,23.0,22.189003
43121,23.0,22.217577
43122,20.0,22.160786
43123,23.0,22.281935
43124,23.0,22.209148
43125,23.0,22.225618
43126,23.0,22.242315
43127,23.0,22.254467
43128,23.0,22.295086
43129,23.0,22.360508
43130,23.0,22.265282
43131,23.0,22.26767
43132,23.0,22.270706
43133,23.0,22.26228
43134,23.0,22.380451
43135,23.0,22.411243
43136,23.0,22.302425
43137,23.0,22.291782
43138,23.0,22.276247
43139,23.0,22.101421
43140,23.0,22.443169
43141,23.0,22.44706
43142,23.0,22.325405
43143,23.0,22.296797
43144,23.0,22.120174
43145,23.0,21.977627
43146,23.0,22.491661
43147,23.0,22.468725
43148,23.0,22.330359
43149,23.0,22.145042
43150,23.0,21.998678
43151,23.0,22.05318
43152,23.0,22.527794
43153,23.0,22.474531
43154,23.0,22.182863
43155,23.0,22.025566
43156,23.0,22.073177
43157,23.0,21.580914
43158,23.0,22.546436
43159,23.0,22.335218
43160,23.0,22.065834
43161,23.0,22.099274
43162,23.0,21.60183
43163,23.0,21.67066
43164,23.0,22.445278
43165,23.0,22.23214
43166,23.0,22.142998
43167,23.0,21.629658
43168,23.0,21.692877
43169,23.0,21.179268
43170,23.0,22.363184
43171,23.0,22.309532
43172,23.0,21.675388
43173,23.0,21.721481
43174,23.0,21.189632
43175,23.0,21.261307
43176,23.0,22.428787
43177,23.0,21.856697
43178,23.0,21.76725
43179,23.0,21.205036
43180,23.0,21.273918
43181,23.0,20.96059
43182,23.0,22.110502
43183,23.0,21.994705
43184,23.0,21.271795
43185,23.0,21.309465
43186,23.0,20.972021
43187,23.0,20.932877
43188,23.0,22.16188
43189,23.0,21.474152
43190,23.0,21.355564
43191,23.0,20.983437
43192,23.0,20.934826
43193,23.0,20.989912
43194,23.0,21.822124
43195,23.0,21.625595
43196,23.0,21.071985
43197,23.0,20.980297
43198,23.0,21.017962
43199,23.0,20.981127
43200,23.0,21.860493
43201,23.0,21.289762
43202,23.0,21.031895
43203,23.0,21.045866
43204,23.0,20.995262
43205,25.0,20.947994
43206,23.0,21.668945
43207,23.0,21.32153
43208,23.0,21.15132
43209,23.0,21.057789
43210,25.0,20.986324
43211,25.0,20.990643
43212,23.0,21.639702
43213,23.0,21.38336
43214,23.0,21.13039
43215,25.0,21.027433
43216,25.0,21.01698
43217,25.0,21.018929
43218,23.0,21.666416
43219,23.0,21.34058
43220,25.0,21.084234
43221,25.0,21.0496
43222,25.0,21.039932
43223,25.0,21.053318
43224,23.0,21.661814
43225,25.0,21.31641
43226,25.0,21.11963
43227,25.0,21.082834
43228,25.0,21.082264
43229,25.0,21.065727
43230,25.0,21.655436
43231,25.0,21.35751
43232,25.0,21.158047
43233,25.0,21.129778
43234,25.0,21.098343
43235,25.0,21.073288
43236,25.0,21.672073
43237,25.0,21.378304
43238,25.0,21.192343
43239,25.0,21.1373
43240,25.0,21.10023
43241,25.0,21.081661
43242,25.0,21.686996
43243,25.0,21.405777
43244,25.0,21.197206
43245,25.0,21.137808
43246,25.0,21.107788
43247,25.0,21.095676
43248,25.0,21.687027
43249,25.0,21.405804
43250,25.0,21.19723
43251,25.0,21.137827
43252,25.0,21.107807
43253,25.0,21.095692
43254,25.0,21.687057
43255,25.0,21.40583
43256,25.0,21.197252
43257,25.0,21.137848
43258,25.0,21.107826
43259,25.0,21.095707
43260,25.0,21.687088
43261,25.0,21.405859
43262,25.0,21.197273
43263,25.0,21.137869
43264,25.0,21.107845
43265,25.0,21.095722
43266,25.0,21.687113
43267,25.0,21.405884
43268,25.0,21.197296
43269,25.0,21.13789
43270,25.0,21.10786
43271,25.0,21.09574
43272,25.0,21.687138
43273,25.0,21.40591
43274,25.0,21.197319
43275,25.0,21.137909
43276,25.0,21.107878
43277,25.0,21.095755
43278,25.0,21.68716
43279,25.0,21.405933
43280,25.0,21.197338
43281,25.0,21.137928
43282,25.0,21.107895
43283,25.0,21.095768
43284,25.0,21.687183
43285,25.0,21.405956
43286,25.0,21.19736
43287,25.0,21.137945
43288,25.0,21.10791
43289,25.0,21.095781
43290,25.0,21.687199
43291,25.0,21.405977
43292,25.0,21.197376
43293,25.0,21.13796
43294,25.0,21.107924
43295,25.0,21.095793
43296,25.0,21.687216
43297,25.0,21.405996
43298,25.0,21.197395
43299,25.0,21.137976
43300,25.0,21.107937
43301,25.0,21.095804
43302,25.0,21.68723
43303,25.0,21.406013
43304,25.0,21.19741
43305,25.0,21.137989
43306,25.0,21.107948
43307,25.0,21.095816
43308,25.0,21.68724
43309,25.0,21.40603
43310,25.0,21.197426
43311,25.0,21.138002
43312,25.0,21.10796
43313,25.0,21.095825
43314,25.0,21.687252
43315,25.0,21.406046
43316,25.0,21.197441
43317,25.0,21.138016
43318,25.0,21.107971
43319,25.0,21.095835
43320,25.0,21.68726
43321,25.0,21.40606
43322,25.0,21.197454
43323,25.0,21.13803
43324,25.0,21.107983
43325,25.0,21.095844
43326,25.0,21.687267
43327,25.0,21.406075
43328,25.0,21.197468
43329,25.0,21.13804
43330,25.0,21.107992
43331,25.0,21.095852
43332,25.0,21.687271
43333,25.0,21.40609
43334,25.0,21.197481
43335,25.0,21.138054
43336,25.0,21.108002
43337,25.0,21.09586
43338,25.0,21.687275
43339,25.0,21.406101
43340,25.0,21.197493
43341,25.0,21.138065
43342,25.0,21.108013
43343,25.0,21.095867
43344,25.0,21.687277
43345,25.0,21.406113
43346,25.0,21.197506
43347,25.0,21.138077
43348,25.0,21.108023
43349,25.0,21.095875
43350,25.0,21.687279
43351,25.0,21.406124
43352,25.0,21.197517
43353,25.0,21.138086
43354,25.0,21.10803
43355,25.0,21.095882
43356,25.0,21.687279
43357,25.0,21.406136
43358,25.0,21.19753
43359,25.0,21.138098
43360,25.0,21.10804
43361,25.0,21.09589
43362,25.0,21.687275
43363,25.0,21.406147
43364,25.0,21.197544
43365,25.0,21.138107
43366,25.0,21.108047
43367,25.0,21.095898
43368,25.0,21.687275
43369,25.0,21.406157
43370,25.0,21.197556
43371,25.0,21.138119
43372,25.0,21.108057
43373,25.0,21.095901
43374,25.0,21.687271
43375,25.0,21.406166
43376,25.0,21.197567
43377,25.0,21.138128
43378,25.0,21.108067
43379,25.0,21.09591
43380,25.0,21.687267
43381,25.0,21.406178
43382,25.0,21.197578
43383,25.0,21.13814
43384,25.0,21.108072
43385,25.0,21.095915
43386,25.0,21.687262
43387,25.0,21.406185
43388,25.0,21.19759
43389,25.0,21.13815
43390,25.0,21.108082
43391,25.0,21.09592
43392,25.0,21.687256
43393,25.0,21.406197
43394,25.0,21.197601
43395,25.0,21.138157
43396,25.0,21.108088
43397,25.0,21.095926
43398,25.0,21.687248
43399,25.0,21.406202
43400,25.0,21.19761
43401,25.0,21.138168
43402,25.0,21.108095
43403,25.0,21.095934
43404,25.0,21.68724
43405,25.0,21.406212
43406,25.0,21.197622
43407,25.0,21.138176
43408,25.0,21.108103
43409,25.0,21.095938
43410,25.0,21.68723
43411,25.0,21.40622
43412,25.0,21.197634
43413,25.0,21.138186
43414,25.0,21.108109
43415,25.0,21.095943
43416,25.0,21.68722
43417,25.0,21.406225
43418,25.0,21.197643
43419,25.0,21.138195
43420,25.0,21.108116
43421,25.0,21.095947
43422,25.0,21.68721
43423,25.0,21.406233
43424,25.0,21.197655
43425,25.0,21.138203
43426,25.0,21.108122
43427,25.0,21.095953
43428,25.0,21.687199
43429,25.0,21.406239
43430,25.0,21.197664
43431,25.0,21.138212
43432,25.0,21.10813
43433,25.0,21.095957
43434,25.0,21.687183
43435,25.0,21.406244
43436,25.0,21.197672
43437,25.0,21.138222
43438,25.0,21.108135
43439,25.0,21.09596
43440,25.0,21.687168
43441,25.0,21.40625
43442,25.0,21.197681
43443,25.0,21.138227
43444,25.0,21.10814
43445,25.0,21.095964
43446,25.0,21.687155
43447,25.0,21.406254
43448,25.0,21.197693
43449,25.0,21.138235
43450,25.0,21.108147
43451,25.0,21.095966
43452,25.0,21.68714
43453,25.0,21.406261
43454,25.0,21.1977
43455,25.0,21.138243
43456,25.0,21.108152
43457,25.0,21.095972
43458,25.0,21.687122
43459,25.0,21.406265
43460,25.0,21.19771
43461,25.0,21.138252
43462,25.0,21.108158
43463,25.0,21.095974
43464,25.0,21.687103
43465,25.0,21.40627
43466,25.0,21.19772
43467,25.0,21.13826
43468,25.0,21.108162
43469,25.0,21.095978
43470,25.0,21.687086
43471,25.0,21.406273
43472,25.0,21.197727
43473,25.0,21.138266
43474,25.0,21.10817
43475,25.0,21.095984
43476,25.0,21.687065
43477,25.0,21.40628
43478,25.0,21.19774
43479,25.0,21.138277
43480,25.0,21.108175
43481,25.0,21.095987
43482,25.0,21.687046
43483,25.0,21.406284
43484,25.0,21.19775
43485,25.0,21.138285
43486,25.0,21.108181
43487,25.0,21.09599
43488,25.0,21.687027
43489,25.0,21.40629
43490,25.0,21.19776
43491,25.0,21.138294
43492,25.0,21.108187
43493,25.0,21.095993
43494,25.0,21.687008
43495,25.0,21.406296
43496,25.0,21.197771
43497,25.0,21.138302
43498,25.0,21.108194
43499,25.0,21.095999
43500,25.0,21.686987
43501,25.0,21.406305
43502,25.0,21.197786
43503,25.0,21.138313
43504,25.0,21.108204
43505,25.0,21.096004
43506,25.0,21.686977
43507,25.0,21.406345
43508,25.0,21.197834
43509,25.0,21.138357
43510,25.0,21.108234
43511,25.0,21.096027
43512,25.0,21.687107
43513,25.0,21.406532
43514,25.0,21.19802
43515,25.0,21.138515
43516,25.0,21.108356
43517,25.0,21.096115
43518,25.0,21.686707
43519,25.0,21.40741
43520,25.0,21.198845
43521,25.0,21.139204
43522,25.0,21.108881
43523,25.0,21.096502
43524,25.0,21.68871
43525,25.0,21.415455
43526,25.0,21.206825
43527,25.0,21.145748
43528,25.0,21.1139
43529,25.0,21.100216
43530,25.0,21.75533
43531,25.0,21.458418
43532,25.0,21.243351
43533,25.0,21.173641
43534,25.0,21.135357
43535,25.0,21.116154
43536,25.0,21.595028
43537,25.0,21.557854
43538,25.0,21.393574
43539,25.0,21.281647
43540,25.0,21.222807
43541,25.0,21.18333
43542,25.0,21.60978
43543,25.0,21.559612
43544,25.0,21.389399
43545,25.0,21.285828
43546,25.0,21.2335
43547,0.0,
43548,25.0,21.65549
43549,25.0,21.596182
43550,25.0,21.452988
43551,25.0,21.345316
43552,0.0,
43553,0.0,
43554,25.0,21.6124
43555,25.0,21.554054
43556,25.0,21.405445
43557,0.0,
43558,0.0,
43559,0.0,
43560,25.0,21.606796
43561,25.0,21.55147
43562,0.0,
43563,0.0,
43564,0.0,
43565,0.0,
43566,25.0,21.60422
43567,0.0,
43568,0.0,
43569,0.0,
43570,0.0,
43571,0.0,
43572,28.0,23.455952
43573,28.0,25.764763
43574,28.0,25.710993
43575,28.0,25.536573
43576,28.0,25.46101
43577,28.0,25.34649
43578,28.0,23.465115
43579,28.0,25.769852
43580,28.0,25.715235
43581,28.0,25.604668
43582,28.0,25.4138
43583,28.0,25.349125
43584,28.0,23.462643
43585,28.0,25.778183
43586,28.0,25.78722
43587,28.0,25.562782
43588,28.0,25.418406
43589,28.0,25.359272
43590,28.0,23.459074
43591,28.0,25.852594
43592,28.0,25.750244
43593,28.0,25.57019
43594,28.0,25.42978
43595,28.0,25.372574
43596,28.0,23.48586
43597,28.0,25.792892
43598,28.0,25.743744
43599,28.0,25.575218
43600,28.0,25.44051
43601,28.0,25.38711
43602,28.0,23.453371
43603,28.0,25.795053
43604,28.0,25.755999
43605,28.0,25.590034
43606,28.0,25.45737
43607,28.0,25.401045
43608,28.0,23.447014
43609,28.0,25.802769
43610,28.0,25.770597
43611,28.0,25.607397
43612,28.0,25.471487
43613,28.0,25.390041
43614,28.0,23.455948
43615,28.0,25.809961
43616,28.0,25.782085
43617,28.0,25.617914
43618,28.0,25.457153
43619,28.0,25.373257
43620,28.0,23.479362
43621,28.0,25.817589
43622,28.0,25.787148
43623,28.0,25.596256
43624,28.0,25.428696
43625,28.0,25.241348
43626,28.0,23.50968
43627,28.0,25.822372
43628,28.0,25.759811
43629,28.0,25.549847
43630,28.0,25.282223
43631,28.0,25.213152
43632,28.0,23.553497
43633,28.0,25.791725
43634,28.0,25.692905
43635,28.0,25.37616
43636,28.0,25.239117
43637,28.0,25.19518
43638,28.0,23.60412
43639,28.0,25.732735
43640,28.0,25.484793
43641,28.0,25.30386
43642,28.0,25.210705
43643,28.0,25.147942
43644,28.0,23.700571
43645,28.0,25.553078
43646,28.0,25.382267
43647,28.0,25.253448
43648,28.0,25.15504
43649,28.0,24.9954
43650,28.0,23.770447
43651,28.0,25.514286
43652,28.0,25.334064
43653,28.0,25.188831
43654,28.0,25.001064
43655,28.0,24.885628
43656,28.0,23.83502
43657,28.0,25.489368
43658,28.0,25.256916
43659,28.0,25.025621
43660,28.0,24.892214
43661,28.0,24.855156
43662,28.0,23.928276
43663,28.0,25.360828
43664,28.0,25.04721
43665,28.0,24.90244
43666,28.0,24.85654
43667,28.0,24.842922
43668,28.0,23.891247
43669,28.0,25.05697
43670,28.0,24.87635
43671,28.0,24.855577
43672,28.0,24.841156
43673,28.0,24.837881
43674,28.0,23.501549
43675,28.0,24.873386
43676,28.0,24.831566
43677,28.0,24.842323
43678,28.0,24.838495
43679,28.0,24.84135
43680,28.0,23.54576
43681,28.0,24.818457
43682,28.0,24.81518
43683,28.0,24.844448
43684,28.0,24.847198
43685,28.0,23.632355
43686,28.0,23.816238
43687,28.0,24.813652
43688,28.0,24.813828
43689,28.0,24.858055
43690,28.0,23.63623
43691,28.0,23.666096
43692,28.0,23.964195
43693,28.0,24.837328
43694,28.0,24.828053
43695,28.0,23.635918
43696,28.0,23.665138
43697,28.0,23.701836
43698,28.0,23.72083
43699,28.0,24.714691
43700,28.0,23.554508
43701,28.0,23.653597
43702,28.0,23.697258
43703,28.0,23.731007
43704,28.0,23.470848
43705,28.0,23.350904
43706,28.0,23.557018
43707,28.0,23.67844
43708,28.0,23.72358
43709,28.0,23.952953
43710,28.0,22.294304
43711,28.0,23.35641
43712,28.0,23.569246
43713,28.0,23.701857
43714,28.0,23.944271
43715,28.0,23.872799
43716,28.0,22.574247
43717,28.0,23.31185
43718,28.0,23.576794
43719,28.0,23.913586
43720,28.0,23.863142
43721,28.0,24.114496
43722,28.0,22.502283
43723,28.0,23.23409
43724,28.0,23.745712
43725,28.0,23.817898
43726,28.0,24.098072
43727,28.0,24.15067
43728,28.0,22.534521
43729,28.0,23.405235
43730,28.0,23.623913
43731,28.0,24.041958
43732,28.0,24.135406
43733,28.0,24.118404
43734,28.0,22.553236
43735,28.0,23.27067
43736,28.0,23.854479
43737,28.0,24.083458
43738,28.0,24.100992
43739,28.0,24.255363
43740,28.0,22.657955
43741,28.0,23.502396
43742,28.0,23.868628
43743,28.0,24.033657
43744,28.0,24.228943
43745,28.0,24.309303
43746,28.0,22.702976
43747,28.0,23.479013
43748,28.0,23.800201
43749,28.0,24.154747
43750,28.0,24.285406
43751,28.0,24.303455
43752,28.0,22.75451
43753,28.0,23.45163
43754,28.0,23.90638
43755,28.0,24.195992
43756,28.0,24.271791
43757,28.0,24.441763
43758,28.0,22.798887
43759,28.0,23.569725
43760,28.0,23.938053
43761,28.0,24.176912
43762,28.0,24.408318
43763,28.0,24.476025
43764,28.0,22.918655
43765,28.0,23.576675
43766,28.0,23.899555
43767,28.0,24.29095
43768,28.0,24.427422
43769,28.0,24.149553
43770,28.0,23.02751
43771,28.0,23.59171
43772,28.0,24.005016
43773,28.0,24.297794
43774,28.0,24.09937
43775,28.0,24.285862
43776,28.0,23.145912
43777,28.0,23.748974
43778,28.0,24.02564
43779,28.0,23.971796
43780,28.0,24.232374
43781,28.0,24.344437
43782,28.0,23.306807
43783,28.0,23.737633
43784,28.0,23.675318
43785,28.0,24.08306
43786,28.0,24.280598
43787,28.0,24.395557
43788,28.0,23.427494
43789,28.0,23.447163
43790,28.0,23.82188
43791,28.0,24.14428
43792,28.0,24.336891
43793,28.0,24.477783
43794,28.0,23.281403
43795,28.0,23.621593
43796,28.0,23.88262
43797,28.0,24.192745
43798,28.0,24.414515
43799,28.0,24.723843
43800,28.0,23.427864
43801,28.0,23.653437
43802,28.0,23.90979
43803,28.0,24.255602
43804,28.0,24.66027
43805,28.0,24.453918
43806,28.0,23.546759
43807,28.0,23.725094
43808,28.0,23.990936
43809,28.0,24.522831
43810,28.0,24.386948
43811,28.0,24.847294
43812,28.0,23.672607
43813,28.0,23.8325
43814,28.0,24.303635
43815,28.0,24.23619
43816,28.0,24.778852
43817,28.0,24.985771
43818,28.0,23.83819
43819,28.0,24.234818
43820,28.0,24.022217
43821,28.0,24.649446
43822,28.0,24.914028
43823,28.0,25.008091
43824,28.0,24.289745
43825,28.0,23.977783
43826,28.0,24.533829
43827,28.0,24.816277
43828,28.0,24.943346
43829,28.0,24.611256
43830,28.0,24.011408
43831,28.0,24.534233
43832,28.0,24.68348
43833,28.0,24.82272
43834,28.0,24.512661
43835,28.0,24.980042
43836,28.0,24.615358
43837,28.0,24.700691
43838,28.0,24.706913
43839,28.0,24.365276
43840,28.0,24.908022
43841,28.0,25.0864
43842,28.0,24.804424
43843,28.0,24.722862
43844,28.0,24.206257
43845,28.0,24.810272
43846,28.0,25.025702
43847,28.0,25.132235
43848,28.0,24.92306
43849,28.0,24.226511
43850,28.0,24.75527
43851,28.0,24.970846
43852,28.0,25.090096
43853,28.0,24.732786
43854,28.0,24.400267
43855,28.0,24.8778
43856,28.0,24.958405
43857,28.0,25.055248
43858,28.0,24.68515
43859,28.0,25.206932
43860,28.0,25.11864
43861,28.0,25.097702
43862,28.0,25.074167
43863,28.0,24.650349
43864,28.0,25.209423
43865,28.0,25.413715
43866,28.0,25.228447
43867,28.0,25.14695
43868,28.0,24.603764
43869,28.0,25.200422
43870,28.0,25.417568
43871,28.0,25.4886
43872,28.0,25.356125
43873,28.0,24.684141
43874,28.0,25.244614
43875,28.0,25.45771
43876,28.0,25.523308
43877,28.0,24.986258
43878,28.0,24.852268
43879,28.0,25.409626
43880,28.0,25.548807
43881,28.0,25.59085
43882,28.0,25.017471
43883,28.0,25.599274
43884,28.0,25.58458
43885,28.0,25.678913
43886,28.0,25.664845
43887,28.0,25.049305
43888,28.0,25.653313
43889,28.0,25.224869
43890,28.0,25.764194
43891,28.0,25.727806
43892,28.0,25.039352
43893,28.0,25.674496
43894,28.0,25.232407
43895,28.0,25.699879
43896,28.0,25.87199
43897,28.0,25.091648
43898,28.0,25.726612
43899,28.0,25.259672
43900,28.0,25.732244
43901,28.0,25.874111
43902,28.0,25.164375
43903,28.0,25.837418
43904,28.0,25.313519
43905,28.0,25.782875
43906,28.0,25.917564
43907,28.0,25.494373
43908,28.0,25.992046
43909,28.0,25.33424
43910,28.0,25.82698
43911,28.0,25.9613
43912,28.0,25.515648
